user_id,created_at,company_id,language,activated_at,state
17762,8/12/14 16:51,60,english,,pending
17763,8/12/14 13:41,6008,spanish,8/12/14 13:43,active
17764,8/12/14 13:02,3933,german,,pending
17765,8/12/14 14:44,6792,english,,pending
17766,8/12/14 17:47,3,german,,pending
17767,8/12/14 6:05,4737,french,,pending
17768,8/12/14 0:20,1546,english,8/12/14 0:21,active
17769,8/12/14 10:28,1947,japanese,8/12/14 10:29,active
17770,8/12/14 12:35,1984,russian,,pending
17771,8/12/14 23:25,1,english,,pending
17772,8/12/14 18:28,1738,spanish,8/12/14 18:30,active
17773,8/12/14 9:04,569,english,8/12/14 9:06,active
17774,8/12/14 15:17,1,japanese,8/12/14 15:19,active
17775,8/13/14 10:20,1988,arabic,,pending
17776,8/13/14 16:37,7450,english,8/13/14 16:38,active
17777,8/13/14 10:48,118,english,,pending
17778,8/13/14 17:17,1,italian,8/13/14 17:19,active
17779,8/13/14 17:30,12,english,,pending
17780,8/13/14 19:27,1058,english,8/13/14 19:28,active
17781,8/13/14 13:31,12396,english,8/13/14 13:32,active
17782,8/13/14 7:14,3,japanese,,pending
17783,8/13/14 15:46,3768,spanish,8/13/14 15:48,active
17784,8/13/14 14:33,4607,russian,,pending
17785,8/13/14 13:39,12,french,,pending
17786,8/13/14 13:01,1906,english,8/13/14 13:02,active
17787,8/13/14 16:47,9696,spanish,8/13/14 16:49,active
17788,8/13/14 12:22,1120,english,8/13/14 12:23,active
17789,8/13/14 18:20,9079,korean,8/13/14 18:22,active
17790,8/13/14 18:37,1,english,8/13/14 18:38,active
17791,8/13/14 9:55,6308,english,8/13/14 9:57,active
17792,8/13/14 21:34,10477,japanese,8/13/14 21:35,active
17793,8/13/14 13:11,12580,english,8/13/14 13:13,active
17794,8/13/14 22:15,6368,english,8/13/14 22:16,active
17795,8/13/14 13:36,7043,spanish,,pending
17796,8/13/14 21:42,6944,japanese,8/13/14 21:44,active
17797,8/13/14 11:31,6072,french,,pending
17798,8/13/14 14:06,34,spanish,8/13/14 14:07,active
17799,8/13/14 10:50,1163,english,8/13/14 10:52,active
17800,8/13/14 15:50,2,english,8/13/14 15:51,active
17801,8/13/14 12:38,7215,portugese,8/13/14 12:39,active
17802,8/13/14 18:24,8981,japanese,8/13/14 18:26,active
17803,8/13/14 7:09,7398,spanish,,pending
17804,8/13/14 14:43,2725,french,8/13/14 14:45,active
17805,8/13/14 16:26,12889,russian,,pending
17806,8/13/14 11:16,8,english,8/13/14 11:18,active
17807,8/13/14 14:12,1277,english,8/13/14 14:13,active
17808,8/13/14 13:59,9929,italian,8/13/14 14:01,active
17809,8/13/14 12:32,9942,chinese,8/13/14 12:33,active
17810,8/13/14 14:46,4068,english,,pending
17811,8/13/14 16:15,3516,english,,pending
17812,8/13/14 4:25,144,english,8/13/14 4:26,active
17813,8/13/14 11:19,2627,english,8/13/14 11:21,active
17814,8/13/14 18:56,11878,spanish,8/13/14 18:58,active
17815,8/13/14 7:36,12501,spanish,8/13/14 7:37,active
17816,8/13/14 13:52,10833,german,,pending
17817,8/13/14 14:24,1,chinese,8/13/14 14:26,active
17818,8/13/14 14:26,5115,english,8/13/14 14:27,active
17819,8/13/14 17:57,1853,spanish,8/13/14 17:59,active
17820,8/13/14 7:14,319,japanese,,pending
17821,8/13/14 12:20,11216,english,,pending
17822,8/13/14 12:46,20,english,8/13/14 12:47,active
17823,8/13/14 12:29,4124,english,8/13/14 12:30,active
17824,8/13/14 11:48,134,english,8/13/14 11:49,active
17825,8/13/14 8:13,12880,russian,,pending
17826,8/13/14 20:21,4767,spanish,8/13/14 20:23,active
17827,8/13/14 17:17,6514,french,,pending
17828,8/13/14 12:18,1,spanish,8/13/14 12:20,active
17829,8/13/14 1:58,17,japanese,,pending
17830,8/13/14 6:50,5152,english,8/13/14 6:52,active
17831,8/13/14 8:15,20,korean,,pending
17832,8/13/14 16:53,39,english,,pending
17833,8/13/14 19:49,102,indian,8/13/14 19:50,active
17834,8/13/14 15:28,12865,spanish,8/13/14 15:29,active
17835,8/13/14 11:35,1,spanish,,pending
17836,8/13/14 3:51,5,japanese,,pending
17837,8/13/14 14:50,545,french,,pending
17838,8/13/14 13:09,9364,german,8/13/14 13:10,active
17839,8/13/14 9:12,79,spanish,8/13/14 9:13,active
17840,8/13/14 5:11,6537,spanish,,pending
17841,8/13/14 17:16,9,english,8/13/14 17:17,active
17842,8/13/14 22:47,11304,english,8/13/14 22:48,active
17843,8/13/14 13:10,4,russian,8/13/14 13:11,active
17844,8/13/14 12:00,5616,english,,pending
17845,8/13/14 19:43,2,indian,,pending
17846,8/13/14 4:20,1,english,,pending
17847,8/13/14 18:53,2,french,,pending
17848,8/13/14 13:09,7285,english,8/13/14 13:10,active
17849,8/13/14 17:37,83,indian,8/13/14 17:38,active
17850,8/13/14 11:50,1,portugese,8/13/14 11:51,active
17851,8/13/14 10:54,12392,japanese,,pending
17852,8/13/14 3:42,871,spanish,8/13/14 3:44,active
17853,8/13/14 7:46,8648,german,8/13/14 7:48,active
17854,8/13/14 19:31,9629,chinese,8/13/14 19:32,active
17855,8/13/14 10:54,1763,english,8/13/14 10:56,active
17856,8/13/14 4:21,3539,portugese,,pending
17857,8/13/14 13:50,7169,english,,pending
17858,8/13/14 11:56,1,german,,pending
17859,8/13/14 9:26,87,english,,pending
17860,8/13/14 11:12,9,english,8/13/14 11:14,active
17861,8/14/14 7:12,11707,french,8/14/14 7:13,active
17862,8/14/14 14:01,3362,french,,pending
17863,8/14/14 15:04,3409,portugese,,pending
17864,8/14/14 14:48,452,portugese,8/14/14 14:50,active
17865,8/14/14 2:26,6653,english,8/14/14 2:28,active
17866,8/14/14 16:10,5171,indian,8/14/14 16:11,active
17867,8/14/14 10:18,3,spanish,,pending
17868,8/14/14 11:09,5740,german,8/14/14 11:11,active
17869,8/14/14 8:24,11714,indian,8/14/14 8:26,active
17870,8/14/14 16:04,4702,english,,pending
17871,8/14/14 8:50,9453,japanese,8/14/14 8:51,active
17872,8/14/14 15:33,904,german,8/14/14 15:34,active
17873,8/14/14 19:12,9310,spanish,,pending
17874,8/14/14 13:01,67,english,,pending
17875,8/14/14 18:18,4,english,,pending
17876,8/14/14 10:29,1373,english,8/14/14 10:31,active
17877,8/14/14 11:18,2081,spanish,8/14/14 11:20,active
17878,8/14/14 14:29,10730,indian,,pending
17879,8/14/14 14:50,209,japanese,8/14/14 14:52,active
17880,8/14/14 14:39,5720,english,,pending
17881,8/14/14 9:34,9199,english,8/14/14 9:35,active
17882,8/14/14 9:31,4427,german,8/14/14 9:32,active
17883,8/14/14 17:16,12602,english,,pending
17884,8/14/14 17:14,11689,arabic,8/14/14 17:15,active
17885,8/14/14 18:58,2,english,8/14/14 18:59,active
17886,8/14/14 11:34,6,english,,pending
17887,8/14/14 10:26,9366,german,,pending
17888,8/14/14 10:14,10293,french,,pending
17889,8/14/14 12:36,7,spanish,,pending
17890,8/14/14 9:27,3689,indian,,pending
17891,8/14/14 15:51,4830,english,,pending
17892,8/14/14 9:00,2,portugese,,pending
17893,8/14/14 6:47,1,english,8/14/14 6:48,active
17894,8/14/14 9:58,8726,japanese,8/14/14 9:59,active
17895,8/14/14 13:24,10441,english,,pending
17896,8/14/14 16:48,7673,chinese,8/14/14 16:49,active
17897,8/14/14 0:36,8336,german,,pending
17898,8/14/14 10:48,7108,indian,,pending
17899,8/14/14 19:12,2053,english,8/14/14 19:13,active
17900,8/14/14 15:30,7319,japanese,8/14/14 15:31,active
17901,8/14/14 11:54,5470,english,8/14/14 11:56,active
17902,8/14/14 15:02,5977,english,8/14/14 15:03,active
17903,8/14/14 13:31,3752,russian,,pending
17904,8/14/14 10:11,62,german,,pending
17905,8/14/14 12:01,67,english,8/14/14 12:03,active
17906,8/14/14 7:09,10372,chinese,8/14/14 7:11,active
17907,8/14/14 7:51,9237,english,,pending
17908,8/14/14 9:15,9899,english,8/14/14 9:17,active
17909,8/14/14 17:55,8849,english,8/14/14 17:57,active
17910,8/14/14 7:16,6974,japanese,,pending
17911,8/14/14 13:40,347,english,,pending
17912,8/14/14 19:44,10181,portugese,8/14/14 19:45,active
17913,8/14/14 14:12,7428,english,,pending
17914,8/14/14 16:44,4429,english,,pending
17915,8/14/14 22:26,6264,japanese,,pending
17916,8/14/14 16:49,12151,spanish,8/14/14 16:51,active
17917,8/14/14 18:45,8655,japanese,,pending
17918,8/14/14 15:50,11643,english,,pending
17919,8/14/14 7:22,122,french,,pending
17920,8/14/14 18:04,52,english,8/14/14 18:06,active
17921,8/14/14 13:24,7351,french,8/14/14 13:25,active
17922,8/14/14 15:51,3647,german,8/14/14 15:53,active
17923,8/14/14 14:31,5107,english,8/14/14 14:33,active
17924,8/14/14 9:05,2537,english,,pending
17925,8/14/14 13:33,9304,english,,pending
17926,8/14/14 17:36,3151,arabic,,pending
17927,8/14/14 15:41,8466,french,8/14/14 15:42,active
17928,8/14/14 16:07,9536,english,,pending
17929,8/14/14 23:26,13043,german,8/14/14 23:28,active
17930,8/14/14 16:02,12641,english,,pending
17931,8/14/14 12:26,10411,russian,8/14/14 12:27,active
17932,8/14/14 11:58,9971,russian,,pending
17933,8/14/14 11:05,295,english,8/14/14 11:07,active
17934,8/14/14 12:44,1,german,8/14/14 12:46,active
17935,8/14/14 14:47,8246,french,,pending
17936,8/14/14 7:38,878,spanish,,pending
17937,8/14/14 11:19,7636,english,8/14/14 11:20,active
17938,8/14/14 17:41,10046,english,8/14/14 17:42,active
17939,8/14/14 5:07,14,english,8/14/14 5:08,active
17940,8/14/14 9:35,6608,english,,pending
17941,8/14/14 15:07,12399,indian,,pending
17942,8/14/14 3:39,115,german,,pending
17943,8/14/14 19:28,3530,arabic,,pending
17944,8/14/14 13:19,55,english,,pending
17945,8/14/14 8:55,11694,russian,8/14/14 8:56,active
17946,8/14/14 15:15,12003,english,8/14/14 15:16,active
17947,8/14/14 15:59,4135,english,,pending
17948,8/14/14 23:15,1527,english,8/14/14 23:17,active
17949,8/14/14 8:47,47,english,8/14/14 8:49,active
17950,8/14/14 14:38,3,english,8/14/14 14:40,active
17951,8/14/14 3:49,12569,french,,pending
17952,8/14/14 16:05,11210,japanese,,pending
17953,8/15/14 17:52,8252,english,8/15/14 17:54,active
17954,8/15/14 9:31,11810,english,,pending
17955,8/15/14 1:50,3,english,8/15/14 1:52,active
17956,8/15/14 9:23,100,english,,pending
17957,8/15/14 12:10,111,japanese,,pending
17958,8/15/14 13:02,1772,english,8/15/14 13:03,active
17959,8/15/14 10:55,9711,english,,pending
17960,8/15/14 1:38,314,german,8/15/14 1:39,active
17961,8/15/14 16:41,5399,japanese,8/15/14 16:42,active
17962,8/15/14 15:14,10342,chinese,8/15/14 15:16,active
17963,8/15/14 9:23,10,portugese,,pending
17964,8/15/14 7:57,1742,english,8/15/14 7:58,active
17965,8/15/14 12:45,12162,english,,pending
17966,8/15/14 18:48,11415,german,,pending
17967,8/15/14 22:03,11776,german,,pending
17968,8/15/14 12:20,5998,japanese,8/15/14 12:21,active
17969,8/15/14 13:47,8210,japanese,,pending
17970,8/15/14 14:18,8011,japanese,8/15/14 14:19,active
17971,8/15/14 16:22,7974,portugese,8/15/14 16:24,active
17972,8/15/14 10:18,2101,japanese,8/15/14 10:19,active
17973,8/15/14 16:52,5563,english,8/15/14 16:53,active
17974,8/15/14 15:40,172,german,,pending
17975,8/15/14 9:55,5965,chinese,8/15/14 9:56,active
17976,8/15/14 18:51,2770,english,,pending
17977,8/15/14 14:36,12542,english,,pending
17978,8/15/14 9:11,87,english,8/15/14 9:12,active
17979,8/15/14 12:43,6631,chinese,8/15/14 12:44,active
17980,8/15/14 17:23,1,english,,pending
17981,8/15/14 18:01,3202,arabic,,pending
17982,8/15/14 11:08,9114,japanese,,pending
17983,8/15/14 23:37,30,english,,pending
17984,8/15/14 16:15,10351,spanish,,pending
17985,8/15/14 0:31,11177,english,8/15/14 0:32,active
17986,8/15/14 11:30,35,japanese,,pending
17987,8/15/14 13:22,647,korean,8/15/14 13:23,active
17988,8/15/14 16:51,1940,arabic,,pending
17989,8/15/14 13:45,5442,japanese,8/15/14 13:46,active
17990,8/15/14 13:16,9,spanish,8/15/14 13:18,active
17991,8/15/14 14:56,11359,japanese,,pending
17992,8/15/14 16:50,9096,english,8/15/14 16:51,active
17993,8/15/14 14:08,599,spanish,,pending
17994,8/15/14 12:20,869,arabic,8/15/14 12:22,active
17995,8/15/14 13:34,234,english,8/15/14 13:36,active
17996,8/15/14 23:02,2048,english,8/15/14 23:03,active
17997,8/15/14 9:13,8562,english,8/15/14 9:15,active
17998,8/15/14 6:43,7710,english,8/15/14 6:44,active
17999,8/15/14 17:22,38,english,8/15/14 17:24,active
18000,8/15/14 18:41,6267,english,,pending
18001,8/15/14 10:51,1,english,8/15/14 10:52,active
18002,8/15/14 21:15,6,italian,8/15/14 21:17,active
18003,8/15/14 2:43,9416,russian,8/15/14 2:44,active
18004,8/15/14 18:27,2,korean,8/15/14 18:28,active
18005,8/15/14 18:24,9393,english,8/15/14 18:26,active
18006,8/15/14 7:47,2531,english,,pending
18007,8/15/14 12:47,3870,spanish,,pending
18008,8/15/14 14:22,1,english,,pending
18009,8/15/14 12:04,307,german,8/15/14 12:06,active
18010,8/15/14 10:48,458,chinese,8/15/14 10:50,active
18011,8/15/14 3:02,7008,german,8/15/14 3:04,active
18012,8/15/14 2:41,193,russian,,pending
18013,8/15/14 11:53,10994,english,8/15/14 11:55,active
18014,8/15/14 10:32,4733,korean,,pending
18015,8/15/14 11:12,5,english,,pending
18016,8/15/14 18:56,7,english,,pending
18017,8/15/14 15:37,12831,spanish,8/15/14 15:39,active
18018,8/15/14 20:14,10628,english,,pending
18019,8/15/14 15:19,12489,english,,pending
18020,8/15/14 10:39,3619,english,8/15/14 10:41,active
18021,8/15/14 16:48,89,english,8/15/14 16:49,active
18022,8/15/14 15:35,5792,english,8/15/14 15:37,active
18023,8/15/14 20:02,402,english,8/15/14 20:03,active
18024,8/15/14 10:55,11,english,,pending
18025,8/15/14 12:42,562,english,8/15/14 12:44,active
18026,8/15/14 17:52,6312,english,8/15/14 17:54,active
18027,8/15/14 10:24,1160,french,8/15/14 10:26,active
18028,8/15/14 9:56,6034,english,8/15/14 9:57,active
18029,8/15/14 15:10,224,spanish,8/15/14 15:12,active
18030,8/15/14 16:20,5936,english,8/15/14 16:21,active
18031,8/15/14 9:54,12614,arabic,8/15/14 9:55,active
18032,8/15/14 12:29,7630,english,8/15/14 12:30,active
18033,8/15/14 11:45,7517,english,,pending
18034,8/16/14 14:40,8730,english,8/16/14 14:42,active
18035,8/16/14 15:59,60,english,,pending
18036,8/16/14 13:38,10769,german,,pending
18037,8/16/14 15:35,10760,english,,pending
18038,8/16/14 10:17,12834,portugese,8/16/14 10:18,active
18039,8/16/14 18:13,8716,english,8/16/14 18:15,active
18040,8/16/14 16:13,5140,french,,pending
18041,8/16/14 11:45,2406,russian,8/16/14 11:46,active
18042,8/16/14 22:38,10108,english,8/16/14 22:39,active
18043,8/16/14 14:56,11388,spanish,8/16/14 14:58,active
18044,8/16/14 12:32,2982,chinese,,pending
18045,8/16/14 10:36,176,english,8/16/14 10:38,active
18046,8/16/14 15:08,4525,english,,pending
18047,8/16/14 17:59,10,russian,8/16/14 18:01,active
18048,8/16/14 18:30,1,english,8/16/14 18:32,active
18049,8/16/14 3:50,1,portugese,,pending
18050,8/16/14 7:39,1,english,,pending
18051,8/16/14 9:51,12983,french,,pending
18052,8/16/14 11:51,2478,arabic,8/16/14 11:52,active
18053,8/16/14 17:01,5690,italian,,pending
18054,8/16/14 18:12,3084,arabic,,pending
18055,8/16/14 8:34,2226,english,8/16/14 8:35,active
18056,8/16/14 11:10,783,english,,pending
18057,8/16/14 11:23,8346,english,,pending
18058,8/16/14 17:19,1480,indian,8/16/14 17:21,active
18059,8/16/14 5:24,8723,arabic,8/16/14 5:25,active
18060,8/16/14 21:03,79,english,,pending
18061,8/16/14 11:47,8650,indian,8/16/14 11:48,active
18062,8/17/14 7:20,6683,spanish,8/17/14 7:21,active
18063,8/17/14 16:52,26,english,,pending
18064,8/17/14 11:17,10550,english,8/17/14 11:18,active
18065,8/17/14 23:01,828,english,8/17/14 23:02,active
18066,8/17/14 13:30,6147,indian,8/17/14 13:32,active
18067,8/17/14 16:10,19,english,8/17/14 16:12,active
18068,8/17/14 21:22,6740,chinese,8/17/14 21:24,active
18069,8/17/14 8:10,28,arabic,8/17/14 8:11,active
18070,8/17/14 11:02,1,russian,8/17/14 11:04,active
18071,8/17/14 15:12,5,japanese,,pending
18072,8/17/14 2:44,4290,korean,8/17/14 2:45,active
18073,8/17/14 12:03,73,english,,pending
18074,8/17/14 1:42,915,russian,,pending
18075,8/17/14 1:48,5138,english,,pending
18076,8/17/14 7:19,10517,english,8/17/14 7:20,active
18077,8/17/14 7:03,17,english,,pending
18078,8/17/14 12:33,11,japanese,8/17/14 12:34,active
18079,8/17/14 7:34,8431,english,,pending
18080,8/17/14 3:07,6970,japanese,,pending
18081,8/17/14 12:56,4098,japanese,8/17/14 12:58,active
18082,8/17/14 18:40,5136,french,8/17/14 18:42,active
18083,8/17/14 12:35,2413,spanish,,pending
18084,8/18/14 16:23,5111,english,8/18/14 16:25,active
18085,8/18/14 17:35,1,english,,pending
18086,8/18/14 18:58,5769,spanish,,pending
18087,8/18/14 8:35,240,spanish,8/18/14 8:36,active
18088,8/18/14 14:27,9885,french,8/18/14 14:29,active
18089,8/18/14 17:17,113,english,8/18/14 17:19,active
18090,8/18/14 14:50,5430,korean,8/18/14 14:51,active
18091,8/18/14 14:10,1,japanese,8/18/14 14:11,active
18092,8/18/14 15:11,194,spanish,,pending
18093,8/18/14 13:06,14,english,8/18/14 13:08,active
18094,8/18/14 11:38,5832,english,8/18/14 11:40,active
18095,8/18/14 19:52,6888,spanish,,pending
18096,8/18/14 9:33,8182,english,,pending
18097,8/18/14 17:49,7709,arabic,8/18/14 17:50,active
18098,8/18/14 17:41,12538,english,8/18/14 17:43,active
18099,8/18/14 16:18,9448,english,,pending
18100,8/18/14 14:11,2911,english,8/18/14 14:12,active
18101,8/18/14 7:39,5658,french,8/18/14 7:41,active
18102,8/18/14 17:06,4421,spanish,,pending
18103,8/18/14 19:05,37,english,8/18/14 19:06,active
18104,8/18/14 9:33,3820,indian,8/18/14 9:34,active
18105,8/18/14 15:11,11457,japanese,,pending
18106,8/18/14 5:06,1319,russian,8/18/14 5:08,active
18107,8/18/14 13:16,1,french,,pending
18108,8/18/14 2:50,337,japanese,8/18/14 2:51,active
18109,8/18/14 7:22,12776,english,,pending
18110,8/18/14 22:57,48,german,8/18/14 22:59,active
18111,8/18/14 16:18,9,japanese,,pending
18112,8/18/14 16:31,4283,english,,pending
18113,8/18/14 14:28,798,spanish,8/18/14 14:29,active
18114,8/18/14 17:58,23,english,8/18/14 18:00,active
18115,8/18/14 8:21,958,italian,,pending
18116,8/18/14 15:21,509,arabic,8/18/14 15:23,active
18117,8/18/14 11:20,7,portugese,,pending
18118,8/18/14 18:47,4473,japanese,8/18/14 18:48,active
18119,8/18/14 12:13,131,english,8/18/14 12:14,active
18120,8/18/14 9:19,8892,english,,pending
18121,8/18/14 12:24,3665,english,,pending
18122,8/18/14 16:47,12154,japanese,8/18/14 16:49,active
18123,8/18/14 6:25,2701,spanish,8/18/14 6:27,active
18124,8/18/14 8:04,8927,portugese,,pending
18125,8/18/14 18:49,1,spanish,8/18/14 18:51,active
18126,8/18/14 11:02,396,english,,pending
18127,8/18/14 10:08,12709,russian,8/18/14 10:09,active
18128,8/18/14 10:12,10010,english,8/18/14 10:13,active
18129,8/18/14 5:15,7097,english,,pending
18130,8/18/14 3:37,3782,japanese,8/18/14 3:38,active
18131,8/18/14 13:40,141,english,8/18/14 13:41,active
18132,8/18/14 5:25,1,english,8/18/14 5:26,active
18133,8/18/14 23:43,1,english,8/18/14 23:44,active
18134,8/18/14 7:59,6643,english,,pending
18135,8/18/14 12:26,7310,english,8/18/14 12:27,active
18136,8/18/14 13:29,3582,japanese,,pending
18137,8/18/14 1:01,11,english,8/18/14 1:03,active
18138,8/18/14 6:26,5162,english,,pending
18139,8/18/14 18:28,1,english,,pending
18140,8/18/14 8:04,11432,english,,pending
18141,8/18/14 2:40,2,korean,8/18/14 2:42,active
18142,8/18/14 18:24,39,english,8/18/14 18:25,active
18143,8/18/14 18:10,2806,french,,pending
18144,8/18/14 8:43,9797,english,8/18/14 8:45,active
18145,8/18/14 13:38,12774,spanish,,pending
18146,8/18/14 11:05,12,portugese,8/18/14 11:06,active
18147,8/18/14 15:40,3,spanish,,pending
18148,8/18/14 17:56,33,russian,8/18/14 17:58,active
18149,8/18/14 13:49,6021,italian,,pending
18150,8/18/14 5:20,797,italian,,pending
18151,8/18/14 15:29,8418,russian,8/18/14 15:30,active
18152,8/18/14 2:01,144,spanish,8/18/14 2:02,active
18153,8/18/14 10:45,1908,french,,pending
18154,8/18/14 18:46,6,english,,pending
18155,8/18/14 15:57,3,french,8/18/14 15:58,active
18156,8/18/14 3:17,2,english,,pending
18157,8/18/14 1:47,9475,german,,pending
18158,8/18/14 14:15,742,japanese,8/18/14 14:16,active
18159,8/18/14 7:06,5,french,,pending
18160,8/18/14 5:38,2,english,8/18/14 5:40,active
18161,8/18/14 18:38,348,japanese,,pending
18162,8/18/14 17:43,237,spanish,8/18/14 17:44,active
18163,8/18/14 17:50,9748,italian,8/18/14 17:51,active
18164,8/18/14 18:37,6177,english,8/18/14 18:38,active
18165,8/18/14 7:29,16,arabic,,pending
18166,8/18/14 16:21,2505,russian,,pending
18167,8/18/14 15:11,6159,english,,pending
18168,8/18/14 13:27,9583,arabic,,pending
18169,8/18/14 19:45,8861,english,8/18/14 19:46,active
18170,8/18/14 10:37,10100,german,8/18/14 10:38,active
18171,8/18/14 11:47,6899,spanish,,pending
18172,8/18/14 14:11,23,indian,,pending
18173,8/19/14 8:50,3959,english,8/19/14 8:51,active
18174,8/19/14 12:42,12200,english,8/19/14 12:43,active
18175,8/19/14 14:27,4335,russian,,pending
18176,8/19/14 15:09,1597,french,8/19/14 15:11,active
18177,8/19/14 16:44,1,english,8/19/14 16:45,active
18178,8/19/14 15:14,3,japanese,,pending
18179,8/19/14 19:10,204,english,8/19/14 19:11,active
18180,8/19/14 10:13,8154,english,,pending
18181,8/19/14 12:48,3957,english,8/19/14 12:49,active
18182,8/19/14 11:06,9566,english,8/19/14 11:07,active
18183,8/19/14 14:54,2009,spanish,,pending
18184,8/19/14 15:07,2160,spanish,8/19/14 15:09,active
18185,8/19/14 22:48,953,spanish,8/19/14 22:50,active
18186,8/19/14 13:27,436,english,8/19/14 13:28,active
18187,8/19/14 15:47,209,english,8/19/14 15:49,active
18188,8/19/14 18:52,12805,english,,pending
18189,8/19/14 1:02,3,indian,,pending
18190,8/19/14 13:36,11308,english,,pending
18191,8/19/14 11:29,47,english,,pending
18192,8/19/14 14:44,1134,spanish,8/19/14 14:45,active
18193,8/19/14 15:22,3466,english,8/19/14 15:23,active
18194,8/19/14 13:33,8567,japanese,8/19/14 13:35,active
18195,8/19/14 18:21,33,arabic,,pending
18196,8/19/14 10:46,8707,english,,pending
18197,8/19/14 18:25,10693,english,8/19/14 18:26,active
18198,8/19/14 4:54,11063,english,8/19/14 4:55,active
18199,8/19/14 16:25,6128,arabic,,pending
18200,8/19/14 7:41,1751,english,,pending
18201,8/19/14 0:38,2493,english,8/19/14 0:40,active
18202,8/19/14 18:22,482,french,,pending
18203,8/19/14 14:39,4134,german,8/19/14 14:40,active
18204,8/19/14 9:06,7794,english,8/19/14 9:08,active
18205,8/19/14 15:34,1016,japanese,8/19/14 15:35,active
18206,8/19/14 18:23,5089,english,,pending
18207,8/19/14 12:29,5,english,,pending
18208,8/19/14 10:26,3,english,8/19/14 10:27,active
18209,8/19/14 20:41,2,english,,pending
18210,8/19/14 7:39,7188,german,8/19/14 7:40,active
18211,8/19/14 13:11,10241,spanish,8/19/14 13:13,active
18212,8/19/14 14:16,140,spanish,8/19/14 14:17,active
18213,8/19/14 0:50,4546,english,8/19/14 0:52,active
18214,8/19/14 22:26,1464,english,,pending
18215,8/19/14 1:49,10340,portugese,,pending
18216,8/19/14 11:11,8676,portugese,,pending
18217,8/19/14 7:01,5021,english,8/19/14 7:03,active
18218,8/19/14 12:46,6,english,8/19/14 12:48,active
18219,8/19/14 16:58,9180,english,,pending
18220,8/19/14 18:05,57,english,8/19/14 18:06,active
18221,8/19/14 11:20,9375,italian,,pending
18222,8/19/14 16:10,5,english,,pending
18223,8/19/14 16:33,10543,japanese,,pending
18224,8/19/14 22:23,68,indian,,pending
18225,8/19/14 9:44,11029,chinese,8/19/14 9:46,active
18226,8/19/14 22:10,4,spanish,8/19/14 22:11,active
18227,8/19/14 12:36,4244,japanese,8/19/14 12:37,active
18228,8/19/14 7:48,11025,english,8/19/14 7:49,active
18229,8/19/14 14:52,10249,french,,pending
18230,8/19/14 16:29,386,indian,,pending
18231,8/19/14 17:40,1,chinese,8/19/14 17:42,active
18232,8/19/14 10:57,1,english,8/19/14 10:58,active
18233,8/19/14 7:36,412,english,,pending
18234,8/19/14 13:11,727,english,,pending
18235,8/19/14 11:54,481,russian,8/19/14 11:56,active
18236,8/19/14 10:12,9072,english,8/19/14 10:13,active
18237,8/19/14 4:17,177,spanish,8/19/14 4:18,active
18238,8/19/14 14:23,12313,english,,pending
18239,8/19/14 16:44,10378,chinese,,pending
18240,8/19/14 17:52,695,french,,pending
18241,8/19/14 14:43,472,english,8/19/14 14:45,active
18242,8/19/14 11:01,1115,english,8/19/14 11:03,active
18243,8/19/14 14:15,1,italian,8/19/14 14:16,active
18244,8/19/14 10:26,1,english,,pending
18245,8/19/14 16:55,3472,french,,pending
18246,8/19/14 8:42,4856,english,8/19/14 8:44,active
18247,8/19/14 13:37,217,english,,pending
18248,8/19/14 6:42,10367,english,,pending
18249,8/19/14 10:02,10547,japanese,8/19/14 10:04,active
18250,8/19/14 12:00,12053,arabic,,pending
18251,8/19/14 23:24,73,english,,pending
18252,8/19/14 12:38,6105,english,,pending
18253,8/19/14 16:21,12221,english,8/19/14 16:23,active
18254,8/19/14 14:34,358,spanish,,pending
18255,8/19/14 22:37,1,chinese,,pending
18256,8/20/14 13:33,3,english,8/20/14 13:34,active
18257,8/20/14 14:12,11128,english,8/20/14 14:13,active
18258,8/20/14 10:23,10748,english,8/20/14 10:25,active
18259,8/20/14 18:52,12639,english,,pending
18260,8/20/14 17:54,4,indian,8/20/14 17:56,active
18261,8/20/14 6:09,66,english,,pending
18262,8/20/14 15:31,45,arabic,,pending
18263,8/20/14 12:30,6845,english,8/20/14 12:31,active
18264,8/20/14 15:21,23,english,8/20/14 15:23,active
18265,8/20/14 13:06,10111,french,8/20/14 13:08,active
18266,8/20/14 8:47,13034,french,,pending
18267,8/20/14 2:05,5019,russian,8/20/14 2:07,active
18268,8/20/14 7:11,3367,english,8/20/14 7:13,active
18269,8/20/14 12:33,7,english,,pending
18270,8/20/14 2:49,4087,english,8/20/14 2:50,active
18271,8/20/14 12:12,10629,japanese,8/20/14 12:14,active
18272,8/20/14 11:46,1474,english,8/20/14 11:48,active
18273,8/20/14 13:36,666,english,,pending
18274,8/20/14 8:35,11964,english,8/20/14 8:36,active
18275,8/20/14 10:54,1564,english,8/20/14 10:56,active
18276,8/20/14 9:32,15,english,,pending
18277,8/20/14 19:58,7941,english,8/20/14 19:59,active
18278,8/20/14 0:50,13133,spanish,8/20/14 0:51,active
18279,8/20/14 21:31,16,english,,pending
18280,8/20/14 16:59,18,english,,pending
18281,8/20/14 11:09,14,english,,pending
18282,8/20/14 2:45,8,english,,pending
18283,8/20/14 16:07,8056,spanish,8/20/14 16:09,active
18284,8/20/14 13:44,4298,english,,pending
